fc,ds,zipcode,dimension,promise,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units,arrival,units_from_shipment_data
OAK4,DPS1,91010,dim1,2021-05-12 23:59:59,5.15,not_defined,0,"['r86', 'r1401', 'r5112', 'r5592']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91011,dim1,2021-05-12 23:59:59,5.03,not_defined,0,"['r65', 'r86', 'r1402', 'r3753', 'r4553', 'r5113', 'r5593']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91011,dim1,2021-05-12 23:59:59,5.03,not_defined,0,"['r86', 'r1402', 'r5113', 'r5593']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91016,dim1,2021-05-12 23:59:59,5.13,not_defined,0,"['r65', 'r86', 'r1403', 'r3754', 'r4554', 'r5114', 'r5594']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91016,dim1,2021-05-12 23:59:59,5.13,not_defined,0,"['r86', 'r1403', 'r5114', 'r5594']",5,2021-05-11 05:00:00,5.0
OAK4,DPS1,91020,dim1,2021-05-12 23:59:59,5.02,not_defined,0,"['r65', 'r86', 'r1404', 'r3755', 'r4555', 'r5115', 'r5595']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91020,dim1,2021-05-12 23:59:59,5.02,not_defined,0,"['r86', 'r1404', 'r5115', 'r5595']",1,2021-05-11 05:00:00,1.0
OAK4,DPS1,91024,dim1,2021-05-12 23:59:59,5.1,not_defined,0,"['r65', 'r86', 'r1405', 'r3756', 'r4556', 'r5116', 'r5596']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91024,dim1,2021-05-12 23:59:59,5.1,not_defined,0,"['r86', 'r1405', 'r5116', 'r5596']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91030,dim1,2021-05-12 23:59:59,5.1,not_defined,0,"['r65', 'r86', 'r1406', 'r3757', 'r4557', 'r5117', 'r5597']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91030,dim1,2021-05-12 23:59:59,5.1,not_defined,0,"['r86', 'r1406', 'r5117', 'r5597']",4,2021-05-11 05:00:00,4.0
OAK4,DPS1,91101,dim1,2021-05-12 23:59:59,5.08,not_defined,0,"['r65', 'r86', 'r1407', 'r3758', 'r4558', 'r5118', 'r5598']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91101,dim1,2021-05-12 23:59:59,5.08,not_defined,0,"['r86', 'r1407', 'r5118', 'r5598']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91103,dim1,2021-05-12 23:59:59,5.07,not_defined,0,"['r65', 'r86', 'r1408', 'r3759', 'r4559', 'r5119', 'r5599']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91103,dim1,2021-05-12 23:59:59,5.07,not_defined,0,"['r86', 'r1408', 'r5119', 'r5599']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91104,dim1,2021-05-12 23:59:59,5.08,not_defined,0,"['r65', 'r86', 'r1409', 'r3760', 'r4560', 'r5120', 'r5600']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91104,dim1,2021-05-12 23:59:59,5.08,not_defined,0,"['r86', 'r1409', 'r5120', 'r5600']",4,2021-05-11 05:00:00,4.0
OAK4,DPS1,91105,dim1,2021-05-12 23:59:59,5.08,not_defined,0,"['r65', 'r86', 'r1410', 'r3761', 'r4561', 'r5121', 'r5601']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91105,dim1,2021-05-12 23:59:59,5.08,not_defined,0,"['r86', 'r1410', 'r5121', 'r5601']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91106,dim1,2021-05-12 23:59:59,5.09,not_defined,0,"['r65', 'r86', 'r1411', 'r3762', 'r4562', 'r5122', 'r5602']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91106,dim1,2021-05-12 23:59:59,5.09,not_defined,0,"['r86', 'r1411', 'r5122', 'r5602']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91107,dim1,2021-05-12 23:59:59,5.1,not_defined,0,"['r65', 'r86', 'r1412', 'r3763', 'r4563', 'r5123', 'r5603']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91107,dim1,2021-05-12 23:59:59,5.1,not_defined,0,"['r86', 'r1412', 'r5123', 'r5603']",5,2021-05-11 05:00:00,5.0
OAK4,DPS1,91108,dim1,2021-05-12 23:59:59,5.11,not_defined,0,"['r65', 'r86', 'r1413', 'r3764', 'r4564', 'r5124', 'r5604']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91108,dim1,2021-05-12 23:59:59,5.11,not_defined,0,"['r86', 'r1413', 'r5124', 'r5604']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91202,dim1,2021-05-12 23:59:59,5.03,not_defined,0,"['r65', 'r86', 'r1415', 'r3766', 'r4566', 'r5126', 'r5606']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91202,dim1,2021-05-12 23:59:59,5.03,not_defined,0,"['r86', 'r1415', 'r5126', 'r5606']",3,2021-05-11 05:00:00,3.0
OAK4,DPS1,91203,dim1,2021-05-12 23:59:59,5.04,not_defined,0,"['r65', 'r86', 'r1416', 'r3767', 'r4567', 'r5127', 'r5607']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91203,dim1,2021-05-12 23:59:59,5.04,not_defined,0,"['r86', 'r1416', 'r5127', 'r5607']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91204,dim1,2021-05-12 23:59:59,5.05,not_defined,0,"['r65', 'r86', 'r1417', 'r3768', 'r4568', 'r5128', 'r5608']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91204,dim1,2021-05-12 23:59:59,5.05,not_defined,0,"['r86', 'r1417', 'r5128', 'r5608']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91205,dim1,2021-05-12 23:59:59,5.06,not_defined,0,"['r65', 'r86', 'r1418', 'r3769', 'r4569', 'r5129', 'r5609']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91205,dim1,2021-05-12 23:59:59,5.06,not_defined,0,"['r86', 'r1418', 'r5129', 'r5609']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91206,dim1,2021-05-12 23:59:59,5.05,not_defined,0,"['r65', 'r86', 'r1419', 'r3770', 'r4570', 'r5130', 'r5610']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91206,dim1,2021-05-12 23:59:59,5.05,not_defined,0,"['r86', 'r1419', 'r5130', 'r5610']",4,2021-05-11 05:00:00,4.0
OAK4,DPS1,91207,dim1,2021-05-12 23:59:59,5.04,not_defined,0,"['r65', 'r86', 'r1420', 'r3771', 'r4571', 'r5131', 'r5611']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91207,dim1,2021-05-12 23:59:59,5.04,not_defined,0,"['r86', 'r1420', 'r5131', 'r5611']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91208,dim1,2021-05-12 23:59:59,5.03,not_defined,0,"['r65', 'r86', 'r1421', 'r3772', 'r4572', 'r5132', 'r5612']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91208,dim1,2021-05-12 23:59:59,5.03,not_defined,0,"['r86', 'r1421', 'r5132', 'r5612']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91210,dim1,2021-05-12 23:59:59,5.24,not_defined,0,"['r65', 'r86', 'r1422', 'r3773', 'r4573', 'r5133', 'r5613']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91210,dim1,2021-05-12 23:59:59,5.24,not_defined,0,"['r86', 'r1422', 'r5133', 'r5613']",1,2021-05-11 05:00:00,1.0
OAK4,DPS3,91301,dim1,2021-05-12 23:59:59,4.9,not_defined,0,"['r64', 'r85', 'r1454', 'r5990', 'r6200', 'r6347', 'r6473']",1,2021-05-11 00:00:00,1.0
OAK4,DPS3,91301,dim1,2021-05-12 23:59:59,4.9,not_defined,0,"['r85', 'r1454', 'r6347', 'r6473']",3,2021-05-11 05:00:00,3.0
OAK4,DPS3,91302,dim1,2021-05-12 23:59:59,4.93,not_defined,0,"['r64', 'r85', 'r1455', 'r5991', 'r6201', 'r6348', 'r6474']",1,2021-05-11 00:00:00,1.0
OAK4,DPS3,91302,dim1,2021-05-12 23:59:59,4.93,not_defined,0,"['r85', 'r1455', 'r6348', 'r6474']",4,2021-05-11 05:00:00,4.0
OAK4,DPS3,91307,dim1,2021-05-12 23:59:59,4.9,not_defined,0,"['r64', 'r85', 'r1456', 'r5992', 'r6202', 'r6349', 'r6475']",1,2021-05-11 00:00:00,1.0
OAK4,DPS3,91307,dim1,2021-05-12 23:59:59,4.9,not_defined,0,"['r85', 'r1456', 'r6349', 'r6475']",4,2021-05-11 05:00:00,4.0
OAK4,DPS3,91320,dim1,2021-05-12 23:59:59,4.83,not_defined,0,"['r64', 'r85', 'r1457', 'r5993', 'r6203', 'r6350', 'r6476']",2,2021-05-11 00:00:00,2.0
OAK4,DPS3,91320,dim1,2021-05-12 23:59:59,4.83,not_defined,0,"['r85', 'r1457', 'r6350', 'r6476']",6,2021-05-11 05:00:00,6.0
OAK4,DPS3,91356,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r64', 'r85', 'r1458', 'r5994', 'r6204', 'r6351', 'r6477']",1,2021-05-11 00:00:00,1.0
OAK4,DPS3,91356,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r85', 'r1458', 'r6351', 'r6477']",5,2021-05-11 05:00:00,5.0
OAK4,DPS3,91361,dim1,2021-05-12 23:59:59,4.87,not_defined,0,"['r64', 'r85', 'r1460', 'r5996', 'r6206', 'r6353', 'r6479']",1,2021-05-11 00:00:00,1.0
OAK4,DPS3,91361,dim1,2021-05-12 23:59:59,4.87,not_defined,0,"['r85', 'r1460', 'r6353', 'r6479']",2,2021-05-11 05:00:00,2.0
OAK4,DPS3,91362,dim1,2021-05-12 23:59:59,4.84,not_defined,0,"['r64', 'r85', 'r1461', 'r5997', 'r6207', 'r6354', 'r6480']",1,2021-05-11 00:00:00,1.0
OAK4,DPS3,91362,dim1,2021-05-12 23:59:59,4.84,not_defined,0,"['r85', 'r1461', 'r6354', 'r6480']",5,2021-05-11 05:00:00,5.0
OAK4,DPS3,91364,dim1,2021-05-12 23:59:59,4.93,not_defined,0,"['r64', 'r85', 'r1462', 'r5998', 'r6208', 'r6355', 'r6481']",1,2021-05-11 00:00:00,1.0
OAK4,DPS3,91364,dim1,2021-05-12 23:59:59,4.93,not_defined,0,"['r85', 'r1462', 'r6355', 'r6481']",4,2021-05-11 05:00:00,4.0
OAK4,DPS3,91367,dim1,2021-05-12 23:59:59,4.92,not_defined,0,"['r64', 'r85', 'r1463', 'r5999', 'r6209', 'r6356', 'r6482']",2,2021-05-11 00:00:00,2.0
OAK4,DPS3,91367,dim1,2021-05-12 23:59:59,4.92,not_defined,0,"['r85', 'r1463', 'r6356', 'r6482']",7,2021-05-11 05:00:00,7.0
OAK4,DPS3,91377,dim1,2021-05-12 23:59:59,4.87,not_defined,0,"['r64', 'r85', 'r1464', 'r6000', 'r6210', 'r6357', 'r6483']",0,2021-05-11 00:00:00,0.0
OAK4,DPS3,91377,dim1,2021-05-12 23:59:59,4.87,not_defined,0,"['r85', 'r1464', 'r6357', 'r6483']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91501,dim1,2021-05-12 23:59:59,5.01,not_defined,0,"['r65', 'r86', 'r1424', 'r3775', 'r4575', 'r5135', 'r5615']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91501,dim1,2021-05-12 23:59:59,5.01,not_defined,0,"['r86', 'r1424', 'r5135', 'r5615']",0,2021-05-11 05:00:00,0.0
OAK4,DPS1,91505,dim1,2021-05-12 23:59:59,5.01,not_defined,0,"['r65', 'r86', 'r1426', 'r3777', 'r4577', 'r5137', 'r5617']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91505,dim1,2021-05-12 23:59:59,5.01,not_defined,0,"['r86', 'r1426', 'r5137', 'r5617']",0,2021-05-11 05:00:00,0.0
OAK4,DPS1,91506,dim1,2021-05-12 23:59:59,5.01,not_defined,0,"['r65', 'r86', 'r1427', 'r3778', 'r4578', 'r5138', 'r5618']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91506,dim1,2021-05-12 23:59:59,5.01,not_defined,0,"['r86', 'r1427', 'r5138', 'r5618']",0,2021-05-11 05:00:00,0.0
OAK4,DPS1,91602,dim1,2021-05-12 23:59:59,5.01,not_defined,0,"['r65', 'r86', 'r1429', 'r3780', 'r4580', 'r5140', 'r5620']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91602,dim1,2021-05-12 23:59:59,5.01,not_defined,0,"['r86', 'r1429', 'r5140', 'r5620']",0,2021-05-11 05:00:00,0.0
OAK4,DPS1,91604,dim1,2021-05-12 23:59:59,5.0,not_defined,0,"['r65', 'r86', 'r1430', 'r3781', 'r4581', 'r5141', 'r5621']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91604,dim1,2021-05-12 23:59:59,5.0,not_defined,0,"['r86', 'r1430', 'r5141', 'r5621']",0,2021-05-11 05:00:00,0.0
OAK4,DPS1,91702,dim1,2021-05-12 23:59:59,5.17,not_defined,0,"['r65', 'r86', 'r1434', 'r3785', 'r4585', 'r5145', 'r5625']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91702,dim1,2021-05-12 23:59:59,5.17,not_defined,0,"['r86', 'r1434', 'r5145', 'r5625']",5,2021-05-11 05:00:00,5.0
OAK4,DPS1,91706,dim1,2021-05-12 23:59:59,5.17,not_defined,0,"['r65', 'r86', 'r1435', 'r3786', 'r4586', 'r5146', 'r5626']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91706,dim1,2021-05-12 23:59:59,5.17,not_defined,0,"['r86', 'r1435', 'r5146', 'r5626']",4,2021-05-11 05:00:00,4.0
OAK4,DPS1,91722,dim1,2021-05-12 23:59:59,5.19,not_defined,0,"['r65', 'r86', 'r1436', 'r3787', 'r4587', 'r5147', 'r5627']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91722,dim1,2021-05-12 23:59:59,5.19,not_defined,0,"['r86', 'r1436', 'r5147', 'r5627']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91723,dim1,2021-05-12 23:59:59,5.2,not_defined,0,"['r65', 'r86', 'r1437', 'r3788', 'r4588', 'r5148', 'r5628']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91723,dim1,2021-05-12 23:59:59,5.2,not_defined,0,"['r86', 'r1437', 'r5148', 'r5628']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91731,dim1,2021-05-12 23:59:59,5.16,not_defined,0,"['r65', 'r86', 'r1438', 'r3789', 'r4589', 'r5149', 'r5629']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91731,dim1,2021-05-12 23:59:59,5.16,not_defined,0,"['r86', 'r1438', 'r5149', 'r5629']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91732,dim1,2021-05-12 23:59:59,5.17,not_defined,0,"['r65', 'r86', 'r1439', 'r3790', 'r4590', 'r5150', 'r5630']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91732,dim1,2021-05-12 23:59:59,5.17,not_defined,0,"['r86', 'r1439', 'r5150', 'r5630']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91733,dim1,2021-05-12 23:59:59,5.17,not_defined,0,"['r65', 'r86', 'r1440', 'r3791', 'r4591', 'r5151', 'r5631']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91733,dim1,2021-05-12 23:59:59,5.17,not_defined,0,"['r86', 'r1440', 'r5151', 'r5631']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91741,dim1,2021-05-12 23:59:59,5.18,not_defined,0,"['r65', 'r86', 'r1441', 'r3792', 'r4592', 'r5152', 'r5632']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91741,dim1,2021-05-12 23:59:59,5.18,not_defined,0,"['r86', 'r1441', 'r5152', 'r5632']",3,2021-05-11 05:00:00,3.0
OAK4,DPS1,91746,dim1,2021-05-12 23:59:59,5.19,not_defined,0,"['r65', 'r86', 'r1442', 'r3793', 'r4593', 'r5153', 'r5633']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91746,dim1,2021-05-12 23:59:59,5.19,not_defined,0,"['r86', 'r1442', 'r5153', 'r5633']",0,2021-05-11 05:00:00,0.0
OAK4,DPS1,91754,dim1,2021-05-12 23:59:59,5.14,not_defined,0,"['r65', 'r86', 'r1443', 'r3794', 'r4594', 'r5154', 'r5634']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91754,dim1,2021-05-12 23:59:59,5.14,not_defined,0,"['r86', 'r1443', 'r5154', 'r5634']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91755,dim1,2021-05-12 23:59:59,5.14,not_defined,0,"['r65', 'r86', 'r1444', 'r3795', 'r4595', 'r5155', 'r5635']",0,2021-05-11 00:00:00,0.0
OAK4,DPS1,91755,dim1,2021-05-12 23:59:59,5.14,not_defined,0,"['r86', 'r1444', 'r5155', 'r5635']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91770,dim1,2021-05-12 23:59:59,5.15,not_defined,0,"['r65', 'r86', 'r1445', 'r3796', 'r4596', 'r5156', 'r5636']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91770,dim1,2021-05-12 23:59:59,5.15,not_defined,0,"['r86', 'r1445', 'r5156', 'r5636']",4,2021-05-11 05:00:00,4.0
OAK4,DPS1,91775,dim1,2021-05-12 23:59:59,5.12,not_defined,0,"['r65', 'r86', 'r1446', 'r3797', 'r4597', 'r5157', 'r5637']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91775,dim1,2021-05-12 23:59:59,5.12,not_defined,0,"['r86', 'r1446', 'r5157', 'r5637']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91776,dim1,2021-05-12 23:59:59,5.13,not_defined,0,"['r65', 'r86', 'r1447', 'r3798', 'r4598', 'r5158', 'r5638']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91776,dim1,2021-05-12 23:59:59,5.13,not_defined,0,"['r86', 'r1447', 'r5158', 'r5638']",3,2021-05-11 05:00:00,3.0
OAK4,DPS1,91780,dim1,2021-05-12 23:59:59,5.14,not_defined,0,"['r65', 'r86', 'r1448', 'r3799', 'r4599', 'r5159', 'r5639']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91780,dim1,2021-05-12 23:59:59,5.14,not_defined,0,"['r86', 'r1448', 'r5159', 'r5639']",2,2021-05-11 05:00:00,2.0
OAK4,DPS1,91790,dim1,2021-05-12 23:59:59,5.2,not_defined,0,"['r65', 'r86', 'r1449', 'r3800', 'r4600', 'r5160', 'r5640']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91790,dim1,2021-05-12 23:59:59,5.2,not_defined,0,"['r86', 'r1449', 'r5160', 'r5640']",4,2021-05-11 05:00:00,4.0
OAK4,DPS1,91801,dim1,2021-05-12 23:59:59,5.12,not_defined,0,"['r65', 'r86', 'r1450', 'r3801', 'r4601', 'r5161', 'r5641']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91801,dim1,2021-05-12 23:59:59,5.12,not_defined,0,"['r86', 'r1450', 'r5161', 'r5641']",6,2021-05-11 05:00:00,6.0
OAK4,DPS1,91803,dim1,2021-05-12 23:59:59,5.12,not_defined,0,"['r65', 'r86', 'r1451', 'r3802', 'r4602', 'r5162', 'r5642']",1,2021-05-11 00:00:00,1.0
OAK4,DPS1,91803,dim1,2021-05-12 23:59:59,5.12,not_defined,0,"['r86', 'r1451', 'r5162', 'r5642']",2,2021-05-11 05:00:00,2.0
OAK4,DSD1,92003,dim1,2021-05-12 23:59:59,5.88,not_defined,0,"['r34', 'r103', 'r1473', 'r6705', 'r7005', 'r7215', 'r7395']",0,2021-05-11 00:00:00,0.0
OAK4,DSD1,92003,dim1,2021-05-12 23:59:59,5.88,not_defined,0,"['r103', 'r1473', 'r7215', 'r7395']",0,2021-05-11 05:00:00,0.0
OAK4,DSD1,92007,dim1,2021-05-12 23:59:59,6.0,not_defined,0,"['r34', 'r103', 'r1474', 'r6706', 'r7006', 'r7216', 'r7396']",0,2021-05-11 00:00:00,0.0
OAK4,DSD1,92007,dim1,2021-05-12 23:59:59,6.0,not_defined,0,"['r103', 'r1474', 'r7216', 'r7396']",2,2021-05-11 05:00:00,2.0
OAK4,DSD2,92008,dim1,2021-05-12 23:59:59,5.91,not_defined,0,"['r35', 'r104', 'r1503', 'r7575', 'r7695', 'r7779', 'r7851']",1,2021-05-11 00:00:00,1.0
OAK4,DSD2,92008,dim1,2021-05-12 23:59:59,5.91,not_defined,0,"['r104', 'r1503', 'r7779', 'r7851']",4,2021-05-11 05:00:00,4.0
OAK4,DSD1,92009,dim1,2021-05-12 23:59:59,5.97,not_defined,0,"['r34', 'r103', 'r1475', 'r6707', 'r7007', 'r7217', 'r7397']",0,2021-05-11 00:00:00,0.0
OAK4,DSD1,92009,dim1,2021-05-12 23:59:59,5.97,not_defined,0,"['r103', 'r1475', 'r7217', 'r7397']",1,2021-05-11 05:00:00,1.0
OAK4,DSD2,92010,dim1,2021-05-12 23:59:59,5.93,not_defined,0,"['r35', 'r104', 'r1504', 'r7576', 'r7696', 'r7780', 'r7852']",0,2021-05-11 00:00:00,0.0
OAK4,DSD2,92010,dim1,2021-05-12 23:59:59,5.93,not_defined,0,"['r104', 'r1504', 'r7780', 'r7852']",2,2021-05-11 05:00:00,2.0
OAK4,DSD2,92011,dim1,2021-05-12 23:59:59,5.95,not_defined,0,"['r35', 'r104', 'r1505', 'r7577', 'r7697', 'r7781', 'r7853']",1,2021-05-11 00:00:00,1.0
OAK4,DSD2,92011,dim1,2021-05-12 23:59:59,5.95,not_defined,0,"['r104', 'r1505', 'r7781', 'r7853']",2,2021-05-11 05:00:00,2.0
OAK4,DSD1,92014,dim1,2021-05-12 23:59:59,6.05,not_defined,0,"['r34', 'r103', 'r1476', 'r6708', 'r7008', 'r7218', 'r7398']",1,2021-05-11 00:00:00,1.0
OAK4,DSD1,92014,dim1,2021-05-12 23:59:59,6.05,not_defined,0,"['r103', 'r1476', 'r7218', 'r7398']",2,2021-05-11 05:00:00,2.0
OAK4,DSD1,92024,dim1,2021-05-12 23:59:59,5.99,not_defined,0,"['r34', 'r103', 'r1477', 'r6709', 'r7009', 'r7219', 'r7399']",1,2021-05-11 00:00:00,1.0
OAK4,DSD1,92024,dim1,2021-05-12 23:59:59,5.99,not_defined,0,"['r103', 'r1477', 'r7219', 'r7399']",2,2021-05-11 05:00:00,2.0
OAK4,DSD1,92025,dim1,2021-05-12 23:59:59,6.03,not_defined,0,"['r34', 'r103', 'r1478', 'r6710', 'r7010', 'r7220', 'r7400']",0,2021-05-11 00:00:00,0.0
OAK4,DSD1,92025,dim1,2021-05-12 23:59:59,6.03,not_defined,0,"['r103', 'r1478', 'r7220', 'r7400']",0,2021-05-11 05:00:00,0.0
OAK4,DSD1,92026,dim1,2021-05-12 23:59:59,5.97,not_defined,0,"['r34', 'r103', 'r1479', 'r6711', 'r7011', 'r7221', 'r7401']",0,2021-05-11 00:00:00,0.0
OAK4,DSD1,92026,dim1,2021-05-12 23:59:59,5.97,not_defined,0,"['r103', 'r1479', 'r7221', 'r7401']",0,2021-05-11 05:00:00,0.0
OAK4,DSD1,92027,dim1,2021-05-12 23:59:59,6.02,not_defined,0,"['r34', 'r103', 'r1480', 'r6712', 'r7012', 'r7222', 'r7402']",0,2021-05-11 00:00:00,0.0
OAK4,DSD1,92027,dim1,2021-05-12 23:59:59,6.02,not_defined,0,"['r103', 'r1480', 'r7222', 'r7402']",1,2021-05-11 05:00:00,1.0
OAK4,DSD2,92028,dim1,2021-05-12 23:59:59,5.83,not_defined,0,"['r35', 'r104', 'r1506', 'r7578', 'r7698', 'r7782', 'r7854']",0,2021-05-11 00:00:00,0.0
OAK4,DSD2,92028,dim1,2021-05-12 23:59:59,5.83,not_defined,0,"['r104', 'r1506', 'r7782', 'r7854']",0,2021-05-11 05:00:00,0.0
OAK4,DSD1,92029,dim1,2021-05-12 23:59:59,6.02,not_defined,0,"['r34', 'r103', 'r1481', 'r6713', 'r7013', 'r7223', 'r7403']",0,2021-05-11 00:00:00,0.0
OAK4,DSD1,92029,dim1,2021-05-12 23:59:59,6.02,not_defined,0,"['r103', 'r1481', 'r7223', 'r7403']",1,2021-05-11 05:00:00,1.0
OAK4,DSD1,92037,dim1,2021-05-12 23:59:59,6.12,not_defined,0,"['r34', 'r103', 'r1482', 'r6714', 'r7014', 'r7224', 'r7404']",2,2021-05-11 00:00:00,2.0
OAK4,DSD1,92037,dim1,2021-05-12 23:59:59,6.12,not_defined,0,"['r103', 'r1482', 'r7224', 'r7404']",6,2021-05-11 05:00:00,6.0
OAK4,DSD2,92054,dim1,2021-05-12 23:59:59,5.88,not_defined,0,"['r35', 'r104', 'r1507', 'r7579', 'r7699', 'r7783', 'r7855']",1,2021-05-11 00:00:00,1.0
OAK4,DSD2,92054,dim1,2021-05-12 23:59:59,5.88,not_defined,0,"['r104', 'r1507', 'r7783', 'r7855']",3,2021-05-11 05:00:00,3.0
OAK4,DSD2,92056,dim1,2021-05-12 23:59:59,5.91,not_defined,0,"['r35', 'r104', 'r1508', 'r7580', 'r7700', 'r7784', 'r7856']",2,2021-05-11 00:00:00,2.0
OAK4,DSD2,92056,dim1,2021-05-12 23:59:59,5.91,not_defined,0,"['r104', 'r1508', 'r7784', 'r7856']",6,2021-05-11 05:00:00,6.0
OAK4,DSD2,92057,dim1,2021-05-12 23:59:59,5.87,not_defined,0,"['r35', 'r104', 'r1509', 'r7581', 'r7701', 'r7785', 'r7857']",0,2021-05-11 00:00:00,0.0
OAK4,DSD2,92057,dim1,2021-05-12 23:59:59,5.87,not_defined,0,"['r104', 'r1509', 'r7785', 'r7857']",0,2021-05-11 05:00:00,0.0
OAK4,DSD2,92058,dim1,2021-05-12 23:59:59,6.15,not_defined,0,"['r35', 'r104', 'r1510', 'r7582', 'r7702', 'r7786', 'r7858']",1,2021-05-11 00:00:00,1.0
OAK4,DSD2,92058,dim1,2021-05-12 23:59:59,6.15,not_defined,0,"['r104', 'r1510', 'r7786', 'r7858']",4,2021-05-11 05:00:00,4.0
OAK4,DSD1,92067,dim1,2021-05-12 23:59:59,6.03,not_defined,0,"['r34', 'r103', 'r1483', 'r6715', 'r7015', 'r7225', 'r7405']",0,2021-05-11 00:00:00,0.0
OAK4,DSD1,92067,dim1,2021-05-12 23:59:59,6.03,not_defined,0,"['r103', 'r1483', 'r7225', 'r7405']",1,2021-05-11 05:00:00,1.0
OAK4,DSD2,92069,dim1,2021-05-12 23:59:59,5.97,not_defined,0,"['r35', 'r104', 'r1511', 'r7583', 'r7703', 'r7787', 'r7859']",0,2021-05-11 00:00:00,0.0
OAK4,DSD2,92069,dim1,2021-05-12 23:59:59,5.97,not_defined,0,"['r104', 'r1511', 'r7787', 'r7859']",1,2021-05-11 05:00:00,1.0
OAK4,DSD1,92075,dim1,2021-05-12 23:59:59,6.03,not_defined,0,"['r34', 'r103', 'r1484', 'r6716', 'r7016', 'r7226', 'r7406']",0,2021-05-11 00:00:00,0.0
OAK4,DSD1,92075,dim1,2021-05-12 23:59:59,6.03,not_defined,0,"['r103', 'r1484', 'r7226', 'r7406']",2,2021-05-11 05:00:00,2.0
OAK4,DSD1,92078,dim1,2021-05-12 23:59:59,5.99,not_defined,0,"['r34', 'r103', 'r1485', 'r6717', 'r7017', 'r7227', 'r7407']",0,2021-05-11 00:00:00,0.0
